index,total_mass,m1,m2,mc,eta,duration,target_snr,seed,returncode,wall_clock_driver,backend,log,psd,injection,snr_rescale,rb_setup,map_laplace,rb_validation,warmup,flow_fit,equilibration,production,total,converged,rhat_max,ess_min,achieved_snr,worst_recovery_sigma,timed_out,parse_error
0,2.8,1.4,1.4,1.2187707886145736,0.25,2048.0,21.64373629133578,42,0,207.80581572499068,gpu,examples/output/mass_sweep_pe/inj_00_M2.8/run.log,0.14999124300084077,7.61338011699263,4.826743964003981,3.263179535002564,16.532730400009314,13.341377433011075,13.902697084995452,7.077246770000784,33.250318852005876,102.44182301899127,203.25388688099338,True,1.0098315846102006,9491.673193609291,21.6437,2.038105424312427,,
1,5.474499525625618,2.737249762812809,2.737249762812809,2.382914322898873,0.25,512.0,19.633270638512315,43,0,204.6406443129963,gpu,examples/output/mass_sweep_pe/inj_01_M5.5/run.log,0.06033063599898014,4.855088576005073,1.5161762240022654,0.8701210709987208,16.03194687300129,7.312743799993768,13.755086930003017,7.038185298995813,29.899687316006748,117.80105367700162,199.9924951300054,True,1.0097318739269834,12616.687951110922,19.6333,2.1938361107136637,False,
2,10.70362323431255,5.351811617156275,5.351811617156275,4.659022617970136,0.25,256.0,22.151587519468293,44,0,160.20702295000956,gpu,examples/output/mass_sweep_pe/inj_02_M10.7/run.log,0.04466589399089571,5.351340078996145,1.7619109560037032,0.5282112589920871,16.867584729989176,6.415330668009119,13.864286085008644,7.068527702998836,29.843769667990273,73.18856276800216,155.75442890000704,True,1.0091834517662943,12185.040386294484,22.151600000000002,2.3088302347510625,False,
3,20.927492970971215,10.463746485485608,10.463746485485608,9.109220397127334,0.25,64.0,21.184208174356183,45,0,130.6930845809984,gpu,examples/output/mass_sweep_pe/inj_03_M20.9/run.log,0.031884973010164686,4.951533931001904,1.4933739100088133,0.31689479999477044,17.087121862001368,5.830444742998225,13.766586129000643,7.024796544996207,29.76390259899199,45.08744973099965,126.11541477900755,True,1.009941713525548,9741.064012217792,21.1842,2.2408094869972395,False,
4,40.91698226504121,20.458491132520606,20.458491132520606,17.810150979604572,0.25,32.0,17.565064087325897,46,0,117.30703640000138,gpu,examples/output/mass_sweep_pe/inj_04_M40.9/run.log,0.032951987988781184,5.145678875007434,1.467743706991314,0.28455559800204355,16.973533876996953,5.76055845299561,13.935215905992663,7.0877983590035,24.858313014992746,36.527406660999986,112.84853591199499,True,1.007354917433533,10832.898269697653,17.565100000000005,2.0982851669265123,False,
5,80.0,40.0,40.0,34.82202253184496,0.25,8.0,22.853734109820536,47,0,112.31145223499334,gpu,examples/output/mass_sweep_pe/inj_05_M80.0/run.log,0.030510595999658108,4.915993706003064,1.4704941879899707,0.2676975240028696,17.044455013005063,5.55916908600193,14.029177409000113,7.030348337997566,24.933545299005345,31.76615857500292,107.80331841600128,True,1.0095726446111564,14623.06776473784,22.853700000000003,1.907601274176096,False,
